7,2024-03-19,479.1600037,479.1600037,479.1600037,479.1600037
7,2024-03-20,483.4899902,483.4899902,483.4899902,483.4899902
7,2024-03-21,485.0700073,485.0700073,485.0700073,485.0700073
7,2024-03-22,482.9899902,482.9899902,482.9899902,482.9899902
7,2024-03-25,481.5100098,481.5100098,481.5100098,481.5100098
7,2024-03-26,480.1600037,480.1600037,480.1600037,480.1600037
7,2024-03-27,484.3599854,484.3599854,484.3599854,484.3599854
7,2024-03-28,484.9100037,484.9100037,484.9100037,484.9100037
7,2024-04-01,483.9299927,483.9299927,483.9299927,483.9299927
7,2024-04-02,480.4400024,480.4400024,480.4400024,480.4400024
7,2024-04-03,480.9899902,480.9899902,480.9899902,480.9899902
7,2024-04-04,475.1099854,475.1099854,475.1099854,475.1099854
7,2024-04-05,480.3800049,480.3800049,480.3800049,480.3800049
7,2024-04-08,480.2099915,480.2099915,480.2099915,480.2099915
7,2024-04-09,480.9700012,480.9700012,480.9700012,480.9700012
7,2024-04-10,476.4299927,476.4299927,476.4299927,476.4299927
7,2024-04-11,479.980011,479.980011,479.980011,479.980011
7,2024-04-12,473.0499878,473.0499878,473.0499878,473.0499878
7,2024-04-15,467.3699951,467.3699951,467.3699951,467.3699951
7,2024-04-16,466.3999939,466.3999939,466.3999939,466.3999939
7,2024-04-17,463.7099915,463.7099915,463.7099915,463.7099915
7,2024-04-18,462.7099915,462.7099915,462.7099915,462.7099915
7,2024-04-19,458.6799927,458.6799927,458.6799927,458.6799927
7,2024-04-22,462.6799927,462.6799927,462.6799927,462.6799927
7,2024-04-23,468.2200012,468.2200012,468.2200012,468.2200012
7,2024-04-24,468.3200073,468.3200073,468.3200073,468.3200073
7,2024-04-25,466.1799927,466.1799927,466.1799927,466.1799927
7,2024-04-26,470.9500122,470.9500122,470.9500122,470.9500122
7,2024-04-29,472.4599915,472.4599915,472.4599915,472.4599915
7,2024-04-30,465.0499878,465.0499878,465.0499878,465.0499878
7,2024-05-01,463.4500122,463.4500122,463.4500122,463.4500122
7,2024-05-02,467.6900024,467.6900024,467.6900024,467.6900024
